YR	COUNTRY	CHEMICAL NAME	# CHEM CVRD	% CVRD	# FND CHEM	% FND	VIOL RES	% VIOL
2011 	HAITI 	ZOXAMIDE 	2	50	0	0	0	0
2011 	HONDURAS 	(E)-AZOXYSTROBIN 	23	96	0	0	0	0
2011 	HONDURAS 	(Z)-AZOXYSTROBIN 	23	96	0	0	0	0
2011 	HONDURAS 	"2,3,5,6-TETRACHLOROANILINE "	23	96	0	0	0	0
2011 	HONDURAS 	"3,4-DICHLOROANILINE "	23	96	0	0	0	0
2011 	HONDURAS 	"4-CYCLOHEXENE-1,2-DICARBOXIMIDE, CIS- "	23	96	0	0	0	0
2011 	HONDURAS 	ABAMECTIN 	8	33	0	0	0	0
2011 	HONDURAS 	ACEPHATE 	24	100	0	0	0	0
2011 	HONDURAS 	ACETAMIPRID 	23	96	0	0	0	0
2011 	HONDURAS 	ACIBENZOLAR-S-METHYL 	8	33	0	0	0	0
2011 	HONDURAS 	ACRINATHRIN 	24	100	0	0	0	0
2011 	HONDURAS 	ALANYCARB 	8	33	0	0	0	0
2011 	HONDURAS 	ALDICARB 	8	33	0	0	0	0
2011 	HONDURAS 	ALDICARB SULFOXIDE 	8	33	0	0	0	0
2011 	HONDURAS 	ALDOXYCARB 	8	33	0	0	0	0
2011 	HONDURAS 	ALDRIN 	24	100	0	0	0	0
2011 	HONDURAS 	ALLETHRIN 	23	96	0	0	0	0
2011 	HONDURAS 	AMETRYN 	23	96	0	0	0	0
2011 	HONDURAS 	AMICARBAZONE 	8	33	0	0	0	0
2011 	HONDURAS 	AMINOCARB 	23	96	0	0	0	0
2011 	HONDURAS 	AMITRAZ 	23	96	0	0	0	0
2011 	HONDURAS 	ASPON 	8	33	0	0	0	0
2011 	HONDURAS 	ATRAZINE 	24	100	0	0	0	0
2011 	HONDURAS 	AZINPHOS-ETHYL 	15	63	0	0	0	0
2011 	HONDURAS 	AZINPHOS-METHYL (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	AZOXYSTROBIN 	23	96	0	0	0	0
2011 	HONDURAS 	BENALAXYL 	23	96	0	0	0	0
2011 	HONDURAS 	BENDIOCARB 	23	96	0	0	0	0
2011 	HONDURAS 	BENFLURALIN (BENEFIN) 	24	100	0	0	0	0
2011 	HONDURAS 	BENFURACARB 	8	33	0	0	0	0
2011 	HONDURAS 	BENSULIDE 	1	4.2	0	0	0	0
2011 	HONDURAS 	BENTAZON 	8	33	0	0	0	0
2011 	HONDURAS 	BENZOXIMATE 	8	33	0	0	0	0
2011 	HONDURAS 	BHC (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	BIFENAZATE 	8	33	0	0	0	0
2011 	HONDURAS 	BIFENTHRIN 	24	100	0	0	0	0
2011 	HONDURAS 	BIPHENYL 	23	96	0	0	0	0
2011 	HONDURAS 	BITERTANOL 	23	96	0	0	0	0
2011 	HONDURAS 	BOSCALID 	24	100	0	0	0	0
2011 	HONDURAS 	BROMOPHOS 	15	63	0	0	0	0
2011 	HONDURAS 	BROMOPHOS-ETHYL 	15	63	0	0	0	0
2011 	HONDURAS 	BROMOPROPYLATE 	24	100	0	0	0	0
2011 	HONDURAS 	BROMUCONAZOLE 	8	33	0	0	0	0
2011 	HONDURAS 	BUFENCARB 	23	96	0	0	0	0
2011 	HONDURAS 	BUPIRIMATE 	23	96	0	0	0	0
2011 	HONDURAS 	BUPROFEZIN 	23	96	0	0	0	0
2011 	HONDURAS 	BUTAFENACIL 	8	33	0	0	0	0
2011 	HONDURAS 	BUTOCARBOXIM 	8	33	0	0	0	0
2011 	HONDURAS 	BUTOXYCARBOXIM 	8	33	0	0	0	0
2011 	HONDURAS 	BUTRALIN 	23	96	0	0	0	0
2011 	HONDURAS 	BUTYLATE 	23	96	0	0	0	0
2011 	HONDURAS 	CADUSAFOS 	24	100	0	0	0	0
2011 	HONDURAS 	CAPTAN 	24	100	0	0	0	0
2011 	HONDURAS 	CARBARYL 	23	96	0	0	0	0
2011 	HONDURAS 	CARBENDAZIM (MBC) 	8	33	0	0	0	0
2011 	HONDURAS 	CARBETAMIDE 	8	33	0	0	0	0
2011 	HONDURAS 	CARBOFURAN (TOTAL) 	23	96	2	8.7	1	4.3
2011 	HONDURAS 	CARBOPHENOTHION (TOTAL*) 	24	100	0	0	0	0
2011 	HONDURAS 	CARBOSULFAN 	23	96	0	0	0	0
2011 	HONDURAS 	CARBOTHENOTHION OXYGEN ANALOG 	1	4.2	0	0	0	0
2011 	HONDURAS 	CARBOXIN 	23	96	0	0	0	0
2011 	HONDURAS 	CARFENTRAZONE ETHYL ESTER 	8	33	0	0	0	0
2011 	HONDURAS 	CGA 14128 	1	4.2	0	0	0	0
2011 	HONDURAS 	CHLORANTRANILIPROLE 	8	33	0	0	0	0
2011 	HONDURAS 	CHLORDANE (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORDIMEFORM 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORETHOXYFOS 	15	63	0	0	0	0
2011 	HONDURAS 	CHLORFENVINPHOS (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORFLUAZURON 	8	33	0	0	0	0
2011 	HONDURAS 	CHLORMEPHOS 	14	58	0	0	0	0
2011 	HONDURAS 	CHLOROBENZILATE 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORONEB 	24	100	0	0	0	0
2011 	HONDURAS 	CHLOROTHALONIL 	24	100	0	0	0	0
2011 	HONDURAS 	CHLOROTOLURON 	8	33	0	0	0	0
2011 	HONDURAS 	CHLOROXURON 	8	33	0	0	0	0
2011 	HONDURAS 	CHLORPROPHAM 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORPYRIFOS 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORPYRIFOS METHYL 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORPYRIFOS OXYGEN ANALOG 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORTHIOPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	CHLORTHIOPHOS OXYGEN ANALOG 	15	63	0	0	0	0
2011 	HONDURAS 	CHLORTHIOPHOS SULFONE 	15	63	0	0	0	0
2011 	HONDURAS 	CHLORTHIOPHOS SULFOXIDE 	15	63	0	0	0	0
2011 	HONDURAS 	CIS-DIMETHOMORPH 	24	100	0	0	0	0
2011 	HONDURAS 	CLETHODIM 	8	33	0	0	0	0
2011 	HONDURAS 	CLOFENTEZINE 	8	33	0	0	0	0
2011 	HONDURAS 	CLOMAZONE 	24	100	0	0	0	0
2011 	HONDURAS 	CLOTHIANIDIN 	8	33	0	0	0	0
2011 	HONDURAS 	COUMAPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	COUMAPHOS OXYGEN ANALOG 	15	63	0	0	0	0
2011 	HONDURAS 	CROTOXYPHOS 	15	63	0	0	0	0
2011 	HONDURAS 	CRUFOMATE 	1	4.2	0	0	0	0
2011 	HONDURAS 	CUMYLURON 	8	33	0	0	0	0
2011 	HONDURAS 	CYANAZINE 	24	100	0	0	0	0
2011 	HONDURAS 	CYANOFENPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	CYANOPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	CYAZOFAMID 	8	33	0	0	0	0
2011 	HONDURAS 	CYCLOATE 	23	96	0	0	0	0
2011 	HONDURAS 	CYCLURON 	23	96	0	0	0	0
2011 	HONDURAS 	CYFLUFENAMID 	8	33	0	0	0	0
2011 	HONDURAS 	CYMOXANIL 	8	33	0	0	0	0
2011 	HONDURAS 	CYPERMETHRIN 	24	100	0	0	0	0
2011 	HONDURAS 	CYPROCONAZOLE 	24	100	0	0	0	0
2011 	HONDURAS 	CYPRODINIL 	23	96	0	0	0	0
2011 	HONDURAS 	CYROMAZINE (TOTAL) 	8	33	0	0	0	0
2011 	HONDURAS 	DAIMURON 	8	33	0	0	0	0
2011 	HONDURAS 	DCPA 	24	100	0	0	0	0
2011 	HONDURAS 	DDT (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	DEF 	24	100	0	0	0	0
2011 	HONDURAS 	DELTAMETHRIN 	24	100	0	0	0	0
2011 	HONDURAS 	DEMETON-O (TOTAL) 	15	63	0	0	0	0
2011 	HONDURAS 	DEMETON-S 	15	63	0	0	0	0
2011 	HONDURAS 	DEMETON-S SULFONE 	24	100	0	0	0	0
2011 	HONDURAS 	DES N-ISOPROPYL ISOFENPHOS 	1	4.2	0	0	0	0
2011 	HONDURAS 	DESMEDIPHAM 	23	96	0	0	0	0
2011 	HONDURAS 	DIAFENTHIURON 	8	33	0	0	0	0
2011 	HONDURAS 	DIALIFOR 	15	63	0	0	0	0
2011 	HONDURAS 	DIALLATE 	24	100	0	0	0	0
2011 	HONDURAS 	DIAZINON 	24	100	0	0	0	0
2011 	HONDURAS 	DIAZINON OXYGEN ANALOG 	24	100	0	0	0	0
2011 	HONDURAS 	DICHLOBENIL 	24	100	0	0	0	0
2011 	HONDURAS 	DICHLOFENTHION 	15	63	0	0	0	0
2011 	HONDURAS 	DICHLOFLUANID 	24	100	0	0	0	0
2011 	HONDURAS 	DICHLORVOS 	24	100	0	0	0	0
2011 	HONDURAS 	DICLOBUTRAZOL 	8	33	0	0	0	0
2011 	HONDURAS 	DICLORAN 	24	100	0	0	0	0
2011 	HONDURAS 	DICOFOL (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	DICROTOPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	DIELDRIN (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	DIETHOFENCARB 	23	96	0	0	0	0
2011 	HONDURAS 	DIFENOCONAZOLE 	23	96	0	0	0	0
2011 	HONDURAS 	DIFLUBENZURON 	8	33	0	0	0	0
2011 	HONDURAS 	DIMETHACHLOR 	24	100	0	0	0	0
2011 	HONDURAS 	DIMETHAMETRYN 	14	58	0	0	0	0
2011 	HONDURAS 	DIMETHENAMID 	8	33	0	0	0	0
2011 	HONDURAS 	DIMETHOATE 	24	100	0	0	0	0
2011 	HONDURAS 	DIMETHOMORPH 	24	100	0	0	0	0
2011 	HONDURAS 	DIMOXYSTROBIN 	8	33	0	0	0	0
2011 	HONDURAS 	DINICONAZOLE 	8	33	0	0	0	0
2011 	HONDURAS 	DINITRAMINE 	24	100	0	0	0	0
2011 	HONDURAS 	DINOTEFURAN 	8	33	0	0	0	0
2011 	HONDURAS 	DIOXACARB 	23	96	0	0	0	0
2011 	HONDURAS 	DIOXATHION 	24	100	0	0	0	0
2011 	HONDURAS 	DIPHENAMID 	23	96	0	0	0	0
2011 	HONDURAS 	DIPHENYLAMINE 	23	96	0	0	0	0
2011 	HONDURAS 	DISULFOTON 	24	100	0	0	0	0
2011 	HONDURAS 	DISULFOTON SULFONE 	15	63	0	0	0	0
2011 	HONDURAS 	DIURON 	8	33	0	0	0	0
2011 	HONDURAS 	DNOC 	8	33	0	0	0	0
2011 	HONDURAS 	DORAMECTIN 	8	33	0	0	0	0
2011 	HONDURAS 	EDIFENPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	EMAMECTIN BENZOATE 	8	33	0	0	0	0
2011 	HONDURAS 	ENDOSULFAN (TOTAL) 	24	100	2	8.3	0	0
2011 	HONDURAS 	ENDRIN (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	EPN 	24	100	0	0	0	0
2011 	HONDURAS 	EPOXICONAZOLE 	24	100	0	0	0	0
2011 	HONDURAS 	EPRINOMECTIN 	8	33	0	0	0	0
2011 	HONDURAS 	EPTC 	23	96	0	0	0	0
2011 	HONDURAS 	ESFENVALERATE 	24	100	0	0	0	0
2011 	HONDURAS 	ESPROCARB 	8	33	0	0	0	0
2011 	HONDURAS 	ETACONAZOLE 	24	100	0	0	0	0
2011 	HONDURAS 	ETHABOXAM 	8	33	0	0	0	0
2011 	HONDURAS 	ETHALFLURALIN 	24	100	0	0	0	0
2011 	HONDURAS 	ETHEPHON 	1	4.2	0	0	0	0
2011 	HONDURAS 	ETHIDIMURON 	8	33	0	0	0	0
2011 	HONDURAS 	ETHIOFENCARB 	24	100	0	0	0	0
2011 	HONDURAS 	ETHIOLATE 	23	96	0	0	0	0
2011 	HONDURAS 	ETHION 	24	100	0	0	0	0
2011 	HONDURAS 	ETHION OXYGEN ANALOG 	24	100	0	0	0	0
2011 	HONDURAS 	ETHIPROLE 	8	33	0	0	0	0
2011 	HONDURAS 	ETHIRIMOL 	8	33	0	0	0	0
2011 	HONDURAS 	ETHOFUMESATE 	23	96	0	0	0	0
2011 	HONDURAS 	ETHOPROP 	24	100	0	0	0	0
2011 	HONDURAS 	ETHOXYQUIN 	23	96	0	0	0	0
2011 	HONDURAS 	ETOBENZANID 	8	33	0	0	0	0
2011 	HONDURAS 	ETOFENPROX 	23	96	0	0	0	0
2011 	HONDURAS 	ETOXAZOLE 	8	33	0	0	0	0
2011 	HONDURAS 	ETRIDIAZOLE 	24	100	0	0	0	0
2011 	HONDURAS 	ETRIMFOS 	15	63	0	0	0	0
2011 	HONDURAS 	ETRIMFOS OXYGEN ANALOG 	1	4.2	0	0	0	0
2011 	HONDURAS 	FAMOXADONE 	23	96	0	0	0	0
2011 	HONDURAS 	FAMPHUR (TOTAL) 	15	63	0	0	0	0
2011 	HONDURAS 	FENAMIDONE 	8	33	0	0	0	0
2011 	HONDURAS 	FENAMIPHOS (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	FENARIMOL 	24	100	0	0	0	0
2011 	HONDURAS 	FENAZAQUIN 	23	96	0	0	0	0
2011 	HONDURAS 	FENBUCONAZOLE 	24	100	0	0	0	0
2011 	HONDURAS 	FENFURAM 	23	96	0	0	0	0
2011 	HONDURAS 	FENHEXAMID 	24	100	0	0	0	0
2011 	HONDURAS 	FENITROTHION 	24	100	0	0	0	0
2011 	HONDURAS 	FENITROTHION OXYGEN ANALOG 	1	4.2	0	0	0	0
2011 	HONDURAS 	FENOBUCARB 	8	33	0	0	0	0
2011 	HONDURAS 	FENOXYCARB 	23	96	0	0	0	0
2011 	HONDURAS 	FENPROPATHRIN 	23	96	0	0	0	0
2011 	HONDURAS 	FENPROPIMORPH 	23	96	0	0	0	0
2011 	HONDURAS 	"FENPYROXIMATE, E- "	8	33	0	0	0	0
2011 	HONDURAS 	FENSULFOTHION (TOTAL) 	15	63	0	0	0	0
2011 	HONDURAS 	FENTHION (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	FENURON 	8	33	0	0	0	0
2011 	HONDURAS 	FENVALERATE 	24	100	0	0	0	0
2011 	HONDURAS 	FIPRONIL 	23	96	0	0	0	0
2011 	HONDURAS 	FLONICAMID 	8	33	0	0	0	0
2011 	HONDURAS 	FLUBENDIAMIDE 	8	33	0	0	0	0
2011 	HONDURAS 	FLUCHLORALIN 	24	100	0	0	0	0
2011 	HONDURAS 	FLUCYTHRINATE (PAYOFF) 	24	100	0	0	0	0
2011 	HONDURAS 	FLUDIOXONIL 	24	100	0	0	0	0
2011 	HONDURAS 	FLUFENOXURON 	8	33	0	0	0	0
2011 	HONDURAS 	FLUOMETURON 	8	33	0	0	0	0
2011 	HONDURAS 	FLUOXASTROBIN 	8	33	0	0	0	0
2011 	HONDURAS 	FLUQUINCONAZOLE 	23	96	0	0	0	0
2011 	HONDURAS 	FLURIDONE 	23	96	0	0	0	0
2011 	HONDURAS 	FLUSILAZOLE 	23	96	0	0	0	0
2011 	HONDURAS 	FLUTHIACET-METHYL 	8	33	0	0	0	0
2011 	HONDURAS 	FLUTOLANIL 	23	96	0	0	0	0
2011 	HONDURAS 	FLUTRIAFOL 	8	33	0	0	0	0
2011 	HONDURAS 	FLUVALINATE 	24	100	0	0	0	0
2011 	HONDURAS 	FOE 5043 (FLUFENACET) 	8	33	0	0	0	0
2011 	HONDURAS 	FOLPET 	24	100	0	0	0	0
2011 	HONDURAS 	FONOFOS 	24	100	0	0	0	0
2011 	HONDURAS 	FONOFOS OXYGEN ANALOG 	15	63	0	0	0	0
2011 	HONDURAS 	FORCHLORFENURON 	8	33	0	0	0	0
2011 	HONDURAS 	FORMETANATE 	8	33	0	0	0	0
2011 	HONDURAS 	FORMETANATE HYDROCHLORIDE 	8	33	0	0	0	0
2011 	HONDURAS 	FORMOTHION 	15	63	0	0	0	0
2011 	HONDURAS 	FOSTHIAZATE (TOTAL) 	15	63	0	0	0	0
2011 	HONDURAS 	FUBERIDAZOLE 	23	96	0	0	0	0
2011 	HONDURAS 	FURALAXYL 	8	33	0	0	0	0
2011 	HONDURAS 	FURATHIOCARB 	8	33	0	0	0	0
2011 	HONDURAS 	GARDONA (TETRACHLORVINPHOS) 	24	100	0	0	0	0
2011 	HONDURAS 	HALOFENOZIDE 	8	33	0	0	0	0
2011 	HONDURAS 	HEPTACHLOR (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	HEPTENOPHOS 	23	96	0	0	0	0
2011 	HONDURAS 	HEXACHLOROBENZENE 	24	100	0	0	0	0
2011 	HONDURAS 	HEXACONAZOLE 	24	100	0	0	0	0
2011 	HONDURAS 	HEXAFLUMURON 	8	33	0	0	0	0
2011 	HONDURAS 	HEXAZINONE 	23	96	0	0	0	0
2011 	HONDURAS 	HEXYTHIAZOX 	23	96	0	0	0	0
2011 	HONDURAS 	HYDRAMETHYLNON 	8	33	0	0	0	0
2011 	HONDURAS 	IBP 	15	63	0	0	0	0
2011 	HONDURAS 	IMAZALIL 	24	100	1	4.2	1	4.2
2011 	HONDURAS 	IMIBENCONAZOLE 	8	33	0	0	0	0
2011 	HONDURAS 	IMIDACLOPRID 	8	33	2	25	0	0
2011 	HONDURAS 	INDOXACARB 	8	33	0	0	0	0
2011 	HONDURAS 	IPCONAZOLE 	8	33	0	0	0	0
2011 	HONDURAS 	IPRODIONE 	24	100	0	0	0	0
2011 	HONDURAS 	IPROVALICARB 	8	33	0	0	0	0
2011 	HONDURAS 	ISAZOFOS 	15	63	0	0	0	0
2011 	HONDURAS 	ISOCARBAMID 	23	96	0	0	0	0
2011 	HONDURAS 	ISOCARBOPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	ISOFENPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	ISOFENPHOS OXYGEN ANALOG 	15	63	0	0	0	0
2011 	HONDURAS 	ISOPROCARB 	23	96	0	0	0	0
2011 	HONDURAS 	ISOPROPALIN 	23	96	0	0	0	0
2011 	HONDURAS 	ISOPROTHIOLANE 	23	96	0	0	0	0
2011 	HONDURAS 	ISOPROTURON 	23	96	0	0	0	0
2011 	HONDURAS 	ISOXAFLUTOLE 	8	33	0	0	0	0
2011 	HONDURAS 	IVERMECTIN 	8	33	0	0	0	0
2011 	HONDURAS 	KRESOXIM-METHYL 	23	96	0	0	0	0
2011 	HONDURAS 	LACTOFEN (TOTAL*) 	8	33	0	0	0	0
2011 	HONDURAS 	LAMBDA-CYHALOTHRIN 	24	100	0	0	0	0
2011 	HONDURAS 	LENACIL 	23	96	0	0	0	0
2011 	HONDURAS 	LEPTOPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	LEPTOPHOS OXYGEN ANALOG 	15	63	0	0	0	0
2011 	HONDURAS 	LEPTOPHOS PHOTOPRODUCT 	1	4.2	0	0	0	0
2011 	HONDURAS 	LINDANE 	24	100	0	0	0	0
2011 	HONDURAS 	LINURON 	24	100	0	0	0	0
2011 	HONDURAS 	LUFENURON 	23	96	0	0	0	0
2011 	HONDURAS 	MALATHION 	24	100	0	0	0	0
2011 	HONDURAS 	MALATHION OXYGEN ANALOG 	24	100	0	0	0	0
2011 	HONDURAS 	MANDIPROPAMIDE 	8	33	0	0	0	0
2011 	HONDURAS 	MECARBAM 	1	4.2	0	0	0	0
2011 	HONDURAS 	MEFENACET 	8	33	0	0	0	0
2011 	HONDURAS 	MEPANIPYRIM 	8	33	0	0	0	0
2011 	HONDURAS 	MEPHOSFOLAN 	1	4.2	0	0	0	0
2011 	HONDURAS 	MEPRONIL 	8	33	0	0	0	0
2011 	HONDURAS 	MESOTRIONE 	8	33	0	0	0	0
2011 	HONDURAS 	METAFLUMIZONE 	8	33	0	0	0	0
2011 	HONDURAS 	METALAXYL (TOTAL) 	23	96	2	8.7	0	0
2011 	HONDURAS 	METASYSTOX THIOL 	15	63	0	0	0	0
2011 	HONDURAS 	METCONAZOLE 	8	33	0	0	0	0
2011 	HONDURAS 	METHABENZTHIAZURON 	23	96	0	0	0	0
2011 	HONDURAS 	METHAMIDOPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	METHIDATHION 	24	100	0	0	0	0
2011 	HONDURAS 	METHIDATHION OXYGEN ANALOG 	14	58	0	0	0	0
2011 	HONDURAS 	METHIOCARB 	23	96	0	0	0	0
2011 	HONDURAS 	METHOMYL 	8	33	0	0	0	0
2011 	HONDURAS 	METHOPROTRYNE 	23	96	0	0	0	0
2011 	HONDURAS 	METHOXYCHLOR (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	METHOXYFENOZIDE 	8	33	0	0	0	0
2011 	HONDURAS 	METOBROMURON 	8	33	0	0	0	0
2011 	HONDURAS 	METOLACHLOR 	24	100	0	0	0	0
2011 	HONDURAS 	METOLCARB 	23	96	0	0	0	0
2011 	HONDURAS 	METRAFENONE 	8	33	0	0	0	0
2011 	HONDURAS 	METRIBUZIN (TOTAL) 	23	96	0	0	0	0
2011 	HONDURAS 	MEVINPHOS (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	MEXACARBATE 	23	96	0	0	0	0
2011 	HONDURAS 	MGK 264 	23	96	0	0	0	0
2011 	HONDURAS 	MIREX (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	MOLINATE 	23	96	0	0	0	0
2011 	HONDURAS 	MONOCROTOPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	MONOLINURON 	24	100	0	0	0	0
2011 	HONDURAS 	MOXIDECTIN 	8	33	0	0	0	0
2011 	HONDURAS 	MYCLOBUTANIL 	24	100	0	0	0	0
2011 	HONDURAS 	NALED 	1	4.2	0	0	0	0
2011 	HONDURAS 	NAPROPAMIDE 	23	96	0	0	0	0
2011 	HONDURAS 	NEBURON 	8	33	0	0	0	0
2011 	HONDURAS 	NITENPYRAM 	8	33	0	0	0	0
2011 	HONDURAS 	NITROFEN 	1	4.2	0	0	0	0
2011 	HONDURAS 	NITROTHAL-ISOPROPYL 	23	96	0	0	0	0
2011 	HONDURAS 	NORFLURAZON (TOTAL) 	8	33	0	0	0	0
2011 	HONDURAS 	NOVALURON 	8	33	0	0	0	0
2011 	HONDURAS 	NUARIMOL 	24	100	0	0	0	0
2011 	HONDURAS 	OCTHILINONE 	23	96	0	0	0	0
2011 	HONDURAS 	OMETHOATE 	24	100	0	0	0	0
2011 	HONDURAS 	OXADIAZON 	24	100	0	0	0	0
2011 	HONDURAS 	OXADIXYL 	23	96	0	0	0	0
2011 	HONDURAS 	OXAMYL 	8	33	0	0	0	0
2011 	HONDURAS 	OXYDEMETON-METHYL (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	PACLOBUTRAZOL 	8	33	0	0	0	0
2011 	HONDURAS 	PARATHION 	24	100	0	0	0	0
2011 	HONDURAS 	PARATHION OXYGEN ANALOG 	24	100	0	0	0	0
2011 	HONDURAS 	PARATHION-METHYL 	24	100	0	0	0	0
2011 	HONDURAS 	PARATHION-METHYL OXYGEN ANALOG 	23	96	0	0	0	0
2011 	HONDURAS 	PEBULATE 	23	96	0	0	0	0
2011 	HONDURAS 	PENCONAZOLE 	24	100	0	0	0	0
2011 	HONDURAS 	PENCYCURON 	8	33	0	0	0	0
2011 	HONDURAS 	PENDIMETHALIN 	23	96	0	0	0	0
2011 	HONDURAS 	PENTACHLOROBENZENE 	24	100	0	0	0	0
2011 	HONDURAS 	PENTACHLOROBENZONITRILE 	24	100	0	0	0	0
2011 	HONDURAS 	PERMETHRIN (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	PHENMEDIPHAM 	23	96	0	0	0	0
2011 	HONDURAS 	PHENOTHRIN 	23	96	0	0	0	0
2011 	HONDURAS 	PHENTHOATE 	15	63	0	0	0	0
2011 	HONDURAS 	"PHENYLPHENOL, O- "	23	96	1	4.3	0	0
2011 	HONDURAS 	PHORATE 	24	100	0	0	0	0
2011 	HONDURAS 	PHORATE METABOLITES (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	PHOSALONE 	24	100	0	0	0	0
2011 	HONDURAS 	PHOSALONE OXYGEN ANALOG 	15	63	0	0	0	0
2011 	HONDURAS 	PHOSMET 	24	100	0	0	0	0
2011 	HONDURAS 	PHOSMET OXYGEN ANALOG 	24	100	0	0	0	0
2011 	HONDURAS 	PHOSPHAMIDON 	15	63	0	0	0	0
2011 	HONDURAS 	PHOXIM 	21	88	0	0	0	0
2011 	HONDURAS 	PHOXIM OXYGEN ANALOG 	15	63	0	0	0	0
2011 	HONDURAS 	PICOXYSTROBIN 	8	33	0	0	0	0
2011 	HONDURAS 	PIPERONYL BUTOXIDE 	23	96	0	0	0	0
2011 	HONDURAS 	PIPEROPHOS 	15	63	0	0	0	0
2011 	HONDURAS 	PIRIMICARB 	23	96	0	0	0	0
2011 	HONDURAS 	PIRIMIPHOS-ETHYL 	15	63	0	0	0	0
2011 	HONDURAS 	PIRIMIPHOS-ETHYL OXYGEN ANALOG 	1	4.2	0	0	0	0
2011 	HONDURAS 	PIRIMIPHOS-METHYL 	24	100	0	0	0	0
2011 	HONDURAS 	PROCHLORAZ 	24	100	0	0	0	0
2011 	HONDURAS 	PROCYMIDONE 	24	100	0	0	0	0
2011 	HONDURAS 	PROFENOFOS 	24	100	1	4.2	0	0
2011 	HONDURAS 	PROFLURALIN 	24	100	0	0	0	0
2011 	HONDURAS 	PROMECARB 	23	96	0	0	0	0
2011 	HONDURAS 	PROMETON 	23	96	0	0	0	0
2011 	HONDURAS 	PROMETRYN 	23	96	0	0	0	0
2011 	HONDURAS 	PRONAMIDE 	24	100	0	0	0	0
2011 	HONDURAS 	PROPACHLOR 	24	100	0	0	0	0
2011 	HONDURAS 	PROPAMOCARB 	8	33	0	0	0	0
2011 	HONDURAS 	PROPANIL 	24	100	0	0	0	0
2011 	HONDURAS 	PROPARGITE 	23	96	0	0	0	0
2011 	HONDURAS 	PROPAZINE 	8	33	0	0	0	0
2011 	HONDURAS 	PROPETAMPHOS 	15	63	0	0	0	0
2011 	HONDURAS 	PROPHAM 	23	96	0	0	0	0
2011 	HONDURAS 	PROPICONAZOLE (TOTAL*) 	24	100	0	0	0	0
2011 	HONDURAS 	PROPOXUR 	23	96	0	0	0	0
2011 	HONDURAS 	PROTHIOFOS 	24	100	0	0	0	0
2011 	HONDURAS 	PROTHOATE 	24	100	0	0	0	0
2011 	HONDURAS 	PYMETROZINE 	8	33	0	0	0	0
2011 	HONDURAS 	PYRACARBOLID 	23	96	0	0	0	0
2011 	HONDURAS 	PYRACLOSTROBIN 	24	100	0	0	0	0
2011 	HONDURAS 	PYRAZOPHOS (AFUGAN) 	24	100	0	0	0	0
2011 	HONDURAS 	PYRIDABEN 	23	96	0	0	0	0
2011 	HONDURAS 	PYRIDAPHENTHION 	24	100	0	0	0	0
2011 	HONDURAS 	PYRIFENOX 	23	96	0	0	0	0
2011 	HONDURAS 	PYRIMETHANIL 	23	96	0	0	0	0
2011 	HONDURAS 	PYRIPROXYFEN 	23	96	0	0	0	0
2011 	HONDURAS 	QUINALPHOS 	24	100	0	0	0	0
2011 	HONDURAS 	QUINOXYFEN 	24	100	0	0	0	0
2011 	HONDURAS 	QUINTOZENE (TOTAL) 	24	100	0	0	0	0
2011 	HONDURAS 	RESMETHRIN 	23	96	0	0	0	0
2011 	HONDURAS 	RONNEL 	15	63	0	0	0	0
